,Volt
0,0.0056209018317349
1,0.0056548965964199
2,0.0056622367631556
3,0.0056423340472995
4,0.0055956651843747
5,0.0055237386437812
6,0.005429000704068
7,0.0053147130092693
8,0.0051848102978415
9,0.0050437612983912
10,0.0048964221279978
11,0.0047478586934728
12,0.0046031642503926
13,0.0044672897238862
14,0.0043448879614858
15,0.004240187307179
16,0.0041568716741667
17,0.0040979414724241
18,0.0040655830924589
19,0.0040610683720896
20,0.0040847031849335
21,0.0041358538324695
22,0.0042130262079162
23,0.0043139631362217
24,0.0044357617991119
25,0.0045750006398308
26,0.0047278763002132
27,0.0048903657796938
28,0.0050583840461512
29,0.0052279108490541
30,0.0053950955994386
31,0.005556339475395
32,0.0057083734210688
33,0.0058483583978752
34,0.0059739829613024
35,0.0060835326775159
36,0.0061759256726279
37,0.0062506985297693
38,0.0063079583791629
39,0.0063483293994431
40,0.0063728832443102
41,0.0063830502159825
42,0.0063805197478532
43,0.0063671265888253
44,0.0063447478294319
45,0.0063152378394351
46,0.0062803869182701
47,0.0062418924346617
48,0.0062013325008833
49,0.0061601227642072
50,0.0061194721349879
51,0.0060803593066553
52,0.0060435240390595
53,0.0060094744164259
54,0.0059785055923858
55,0.0059507145226212
56,0.0059260239504968
57,0.0059042278543319
58,0.0058850456871116
59,0.0058681792476618
60,0.0058533577192134
61,0.0058403511543726
62,0.0058289653169075
63,0.0058190336667314
64,0.0058104072374572
65,0.0058029506689994
66,0.0057965396319038
67,0.0057910470767605
68,0.0057863297055313
69,0.0057822234009439
70,0.0057785435186684
71,0.0057750923732424
72,0.0057716638962381
73,0.0057680320547328
74,0.0057639338153161
75,0.0057590569443966
76,0.0057530356167213
77,0.0057454621690803
78,0.0057359081194507
79,0.0057239420467971
80,0.0057091493874199
81,0.0056911558728837
82,0.0056696511519802
83,0.0056444149541656
84,0.0056153361659157
85,0.0055824138483433
86,0.0055457473047099
87,0.0055055212162993
88,0.0054619894321005
89,0.0054154655666421
90,0.0053663154843468
91,0.0053149434327533
92,0.0052617763976997
93,0.0052072483521717
94,0.0051517843414859
95,0.0050957889159328
96,0.00503963321456
97,0.0049836341865272
98,0.0049280320912556
99,0.0048729706694951
100,0.0048184833682393
101,0.0047644920970251
102,0.0047108139758059
103,0.0046571689424965
104,0.0046031904343105
105,0.004548438707905
106,0.0044924154130881
107,0.0044345817147101
108,0.004374374317958
109,0.0043112132622046
110,0.004244505520469
